Group	Subject	Trial	Filename	Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
RIC	3	25	g02s03t25.txt	25	-2.867662	-8.7317	-12.356624	31.133786	8.324077	18.997988	-17.091215	6.882171	-5.686995
RIC	3	25	g02s03t25.txt	26	-1.274224	-9.111273	-12.505468	29.124205	8.535829	19.295034	-15.928497	6.377551	-6.270288
RIC	3	25	g02s03t25.txt	27	0.299459	-9.422717	-12.560355	27.134329	8.69363	19.551801	-14.590109	5.858754	-6.887045
RIC	3	25	g02s03t25.txt	28	1.819034	-9.630662	-12.48471	25.225063	8.782606	19.748293	-13.069681	5.328586	-7.543296
RIC	3	25	g02s03t25.txt	29	3.268827	-9.72824	-12.270657	23.43357	8.809674	19.878398	-11.403518	4.800751	-8.241882
RIC	3	25	g02s03t25.txt	30	4.634256	-9.702683	-11.893265	21.798763	8.775713	19.925831	-9.603934	4.294115	-8.992397
RIC	3	25	g02s03t25.txt	31	5.906059	-9.555734	-11.34504	20.34436	8.686516	19.880953	-7.683714	3.825525	-9.798374
RIC	3	25	g02s03t25.txt	32	7.082192	-9.312456	-10.659583	19.069482	8.557445	19.756264	-5.668849	3.400129	-10.64725
RIC	3	25	g02s03t25.txt	33	8.135988	-8.988266	-9.864619	18.012405	8.400691	19.562723	-3.573361	3.020945	-11.523897
RIC	3	25	g02s03t25.txt	34	9.078065	-8.626146	-9.025919	17.147433	8.239359	19.335701	-1.439446	2.668343	-12.400611
RIC	3	25	g02s03t25.txt	35	9.880234	-8.256805	-8.196196	16.524051	8.095672	19.094901	0.700876	2.326315	-13.23857
RIC	3	25	g02s03t25.txt	36	10.564172	-7.911658	-7.421741	16.112655	7.982365	18.858861	2.811378	1.976963	-14.003604
RIC	3	25	g02s03t25.txt	37	11.113279	-7.622757	-6.750283	15.956445	7.916559	18.639601	4.845505	1.606253	-14.638847
RIC	3	25	g02s03t25.txt	38	11.535105	-7.406642	-6.195637	16.059013	7.904145	18.442565	6.768123	1.207684	-15.113793
RIC	3	25	g02s03t25.txt	39	11.835499	-7.275116	-5.762282	16.436384	7.951304	18.280288	8.544585	0.777007	-15.409022
RIC	3	25	g02s03t25.txt	40	12.017718	-7.238968	-5.459215	17.122321	8.070241	18.17846	10.134525	0.309537	-15.514098
RIC	3	25	g02s03t25.txt	41	12.108484	-7.283266	-5.264288	18.097997	8.259524	18.142237	11.533115	-0.187118	-15.460871
RIC	3	25	g02s03t25.txt	42	12.108856	-7.408382	-5.173119	19.432765	8.53651	18.168615	12.676615	-0.698714	-15.236268
RIC	3	25	g02s03t25.txt	43	12.042007	-7.588782	-5.145642	21.073498	8.890637	18.2196	13.586574	-1.193926	-14.885451
RIC	3	25	g02s03t25.txt	44	11.889819	-7.822243	-5.167665	23.080581	9.342106	18.264339	14.192819	-1.621551	-14.412888
RIC	3	25	g02s03t25.txt	45	11.657712	-8.086251	-5.203317	25.396035	9.874468	18.26847	14.518664	-1.942272	-13.864238
RIC	3	25	g02s03t25.txt	46	11.348308	-8.36028	-5.215434	28.014184	10.475874	18.190224	14.541621	-2.104866	-13.262247
RIC	3	25	g02s03t25.txt	47	10.989043	-8.621931	-5.175836	30.88571	11.126242	18.014303	14.286602	-2.097571	-12.631673
RIC	3	25	g02s03t25.txt	48	10.615692	-8.85486	-5.081265	33.946008	11.816666	17.762806	13.804162	-1.947141	-11.995714
RIC	3	25	g02s03t25.txt	49	10.259605	-9.040782	-4.943381	37.148206	12.550904	17.471389	13.136035	-1.691481	-11.370937
RIC	3	25	g02s03t25.txt	50	9.9384	-9.167815	-4.783614	40.421797	13.313359	17.1725	12.372542	-1.397085	-10.759112
RIC	3	25	g02s03t25.txt	51	9.679109	-9.187207	-4.601084	43.737704	14.080046	16.867262	11.567384	-1.107969	-10.157389
RIC	3	25	g02s03t25.txt	52	9.482555	-9.086255	-4.393645	47.066061	14.816828	16.542805	10.776654	-0.848322	-9.559816
RIC	3	25	g02s03t25.txt	53	9.357779	-8.810088	-4.154533	50.402624	15.479423	16.178365	10.035229	-0.624712	-8.968271
RIC	3	25	g02s03t25.txt	54	9.278559	-8.351919	-3.893255	53.746962	16.04119	15.76427	9.350205	-0.412563	-8.386556
RIC	3	25	g02s03t25.txt	55	9.204732	-7.693229	-3.618849	57.098751	16.464523	15.2789	8.717569	-0.167493	-7.817308
RIC	3	25	g02s03t25.txt	56	9.071471	-6.836076	-3.347774	60.454612	16.719905	14.70496	8.117892	0.166332	-7.259008
RIC	3	25	g02s03t25.txt	57	8.807077	-5.820669	-3.101771	63.806375	16.809923	14.048147	7.520046	0.630122	-6.70941
RIC	3	25	g02s03t25.txt	58	8.301536	-4.680198	-2.919494	67.136145	16.726781	13.321397	6.888683	1.273215	-6.168883
RIC	3	25	g02s03t25.txt	59	7.527165	-3.499798	-2.831864	70.424547	16.529335	12.580581	6.205022	2.062759	-5.631322
RIC	3	25	g02s03t25.txt	60	6.377646	-2.351653	-2.904706	73.625889	16.23639	11.892292	5.442521	2.983856	-5.086992
RIC	3	25	g02s03t25.txt	61	4.895914	-1.279328	-3.132482	76.721096	15.893472	11.301674	4.615645	3.958307	-4.532464
RIC	3	25	g02s03t25.txt	62	3.043121	-0.313766	-3.537942	79.663385	15.517896	10.866957	3.738584	4.924367	-3.971938
RIC	3	25	g02s03t25.txt	63	0.861132	0.55776	-4.099587	82.431307	15.12337	10.604681	2.844911	5.826899	-3.419404
RIC	3	25	g02s03t25.txt	64	-1.602881	1.36306	-4.781748	84.990184	14.714635	10.513863	1.962356	6.6261	-2.896726
RIC	3	25	g02s03t25.txt	65	-4.292724	2.135513	-5.527642	87.28456	14.295846	10.578128	1.108766	7.295404	-2.43486
RIC	3	25	g02s03t25.txt	66	-7.106185	2.906402	-6.258334	89.301067	13.875859	10.742947	0.287008	7.846676	-2.05341
RIC	3	25	g02s03t25.txt	67	-9.979039	3.688357	-6.890413	90.939902	13.466794	10.982767	-0.497588	8.264186	-1.786349
RIC	3	25	g02s03t25.txt	68	-12.841723	4.474897	-7.39507	92.235937	13.078309	11.258991	-1.253737	8.574227	-1.612926
RIC	3	25	g02s03t25.txt	69	-15.634302	5.246465	-7.725457	93.096722	12.730447	11.562038	-1.976144	8.755035	-1.530338
RIC	3	25	g02s03t25.txt	70	-18.321269	5.979034	-7.905441	93.560659	12.432279	11.880446	-2.6688	8.824562	-1.497912
RIC	3	25	g02s03t25.txt	71	-20.857332	6.639555	-7.939415	93.5885	12.199547	12.211017	-3.333069	8.783148	-1.484839
RIC	3	25	g02s03t25.txt	72	-23.222054	7.205033	-7.848815	93.190988	12.038732	12.550645	-3.975431	8.649811	-1.46814
RIC	3	25	g02s03t25.txt	73	-25.407306	7.661744	-7.659763	92.392903	11.952347	12.899941	-4.601838	8.449866	-1.439651
RIC	3	25	g02s03t25.txt	74	-27.383808	7.989058	-7.388456	91.167127	11.949369	13.26686	-5.214713	8.198322	-1.395418
RIC	3	25	g02s03t25.txt	75	-29.178059	8.206671	-7.064897	89.589475	12.013727	13.656763	-5.815846	7.916611	-1.336645
RIC	3	25	g02s03t25.txt	76	-30.75389	8.302613	-6.696167	87.59745	12.150093	14.090241	-6.395702	7.611031	-1.261875
RIC	3	25	g02s03t25.txt	77	-32.165717	8.316458	-6.309363	85.286677	12.336328	14.576171	-6.950144	7.296055	-1.181309
RIC	3	25	g02s03t25.txt	78	-33.404807	8.257769	-5.925717	82.622587	12.57073	15.147857	-7.467305	6.980991	-1.108978
RIC	3	25	g02s03t25.txt	79	-34.500967	8.160523	-5.570553	79.652886	12.834747	15.825926	-7.948258	6.674245	-1.063318
RIC	3	25	g02s03t25.txt	80	-35.454981	8.055152	-5.272525	76.375142	13.109681	16.64655	-8.393927	6.380101	-1.075421
RIC	3	25	g02s03t25.txt	81	-36.261384	7.972308	-5.065432	72.789198	13.361533	17.641519	-8.811121	6.091793	-1.17167
RIC	3	25	g02s03t25.txt	82	-36.921496	7.937872	-4.981222	68.926094	13.543465	18.816358	-9.210861	5.787755	-1.35353
RIC	3	25	g02s03t25.txt	83	-37.399759	7.979934	-5.063424	64.763259	13.588335	20.185514	-9.593627	5.431738	-1.636474
RIC	3	25	g02s03t25.txt	84	-37.71716	8.088135	-5.272441	60.376578	13.474815	21.66901	-9.956721	5.008747	-2.008272
RIC	3	25	g02s03t25.txt	85	-37.843572	8.257802	-5.580486	55.78023	13.1271	23.182892	-10.283482	4.487967	-2.489635
RIC	3	25	g02s03t25.txt	86	-37.823507	8.453528	-5.913596	51.080323	12.567151	24.612784	-10.573297	3.870512	-3.064429
RIC	3	25	g02s03t25.txt	87	-37.658465	8.649252	-6.213949	46.362316	11.793571	25.839207	-10.824597	3.119106	-3.756376
RIC	3	25	g02s03t25.txt	88	-37.368355	8.822315	-6.439653	41.718015	10.87592	26.807898	-11.044352	2.214905	-4.577372
RIC	3	25	g02s03t25.txt	89	-36.953762	8.953053	-6.563764	37.224044	9.891918	27.499273	-11.228041	1.144517	-5.541882
RIC	3	25	g02s03t25.txt	90	-36.398261	9.024576	-6.576469	32.954778	8.919517	27.92622	-11.359976	-0.0904	-6.656794
RIC	3	25	g02s03t25.txt	91	-35.705896	9.036899	-6.507471	28.94294	8.018799	28.173511	-11.437399	-1.433224	-7.87724
RIC	3	25	g02s03t25.txt	92	-34.845433	8.974843	-6.375979	25.315121	7.248661	28.271833	-11.449642	-2.809187	-9.14206
RIC	3	25	g02s03t25.txt	93	-33.85718	8.848619	-6.222292	22.07689	6.601222	28.27004	-11.408912	-4.09815	-10.33718
RIC	3	25	g02s03t25.txt	94	-32.750576	8.643767	-6.073092	19.392054	6.098383	28.125714	-11.299183	-5.130316	-11.292786
RIC	3	25	g02s03t25.txt	95	-31.580355	8.369182	-5.951701	17.257942	5.718161	27.817458	-11.110936	-5.822086	-11.92077
RIC	3	25	g02s03t25.txt	96	-30.389943	8.0207	-5.880299	15.762718	5.471964	27.306863	-10.797433	-6.066407	-12.129147
RIC	3	25	g02s03t25.txt	97	-29.223048	7.606222	-5.870918	14.905845	5.360666	26.615553	-10.314591	-5.837835	-11.9351
RIC	3	25	g02s03t25.txt	98	-28.109289	7.138524	-5.929582	14.644675	5.374927	25.807525	-9.636045	-5.150275	-11.430972
RIC	3	25	g02s03t25.txt	99	-27.070735	6.625144	-6.072118	14.99159	5.508386	24.953937	-8.744302	-3.982205	-10.712467
RIC	3	25	g02s03t25.txt	100	-26.099425	6.083368	-6.294796	15.805086	5.717155	24.123141	-7.720277	-2.460632	-9.916183
RIC	3	26	g02s03t26.txt	0	-25.467219	5.692356	-6.513626	16.659733	5.896651	23.585567	-6.981487	-1.225164	-9.355226
RIC	3	26	g02s03t26.txt	1	-24.598606	5.106947	-6.949654	18.246088	6.182765	22.887462	-6.02887	0.644515	-8.571507
RIC	3	26	g02s03t26.txt	2	-23.754223	4.485635	-7.532345	20.13224	6.488616	22.269854	-5.31491	2.456663	-7.808912
RIC	3	26	g02s03t26.txt	3	-22.930173	3.793005	-8.300727	22.292633	6.817682	21.744847	-5.006945	4.051314	-7.042682
RIC	3	26	g02s03t26.txt	4	-22.134697	3.00797	-9.222528	24.638629	7.17063	21.297844	-5.129046	5.373685	-6.242595
RIC	3	26	g02s03t26.txt	5	-21.392626	2.105988	-10.250124	27.119888	7.542102	20.916682	-5.702049	6.396618	-5.387314
RIC	3	26	g02s03t26.txt	6	-20.726199	1.080823	-11.291905	29.675081	7.907064	20.57806	-6.68326	7.142635	-4.483317
RIC	3	26	g02s03t26.txt	7	-20.129202	-0.039584	-12.232956	32.213999	8.231562	20.257751	-7.956435	7.680705	-3.578699
RIC	3	26	g02s03t26.txt	8	-19.579431	-1.222185	-12.932013	34.610075	8.478056	19.943243	-9.4466	8.041664	-2.753609
RIC	3	26	g02s03t26.txt	9	-19.032938	-2.404217	-13.359012	36.781706	8.641966	19.624374	-11.020359	8.304226	-2.051337
RIC	3	26	g02s03t26.txt	10	-18.459374	-3.518395	-13.459896	38.586657	8.699581	19.298868	-12.58862	8.505415	-1.524801
RIC	3	26	g02s03t26.txt	11	-17.854214	-4.529704	-13.35462	40.03996	8.679664	18.983789	-14.081087	8.691774	-1.143613
RIC	3	26	g02s03t26.txt	12	-17.213709	-5.396398	-13.126468	41.088211	8.600859	18.711613	-15.436297	8.880498	-0.907118
RIC	3	26	g02s03t26.txt	13	-16.535826	-6.120747	-12.863206	41.770358	8.486847	18.494831	-16.637021	9.074408	-0.774662
RIC	3	26	g02s03t26.txt	14	-15.808724	-6.71527	-12.604917	42.123253	8.341614	18.320847	-17.677847	9.268974	-0.702195
RIC	3	26	g02s03t26.txt	15	-15.011559	-7.197323	-12.36357	42.172266	8.166519	18.170387	-18.554891	9.454919	-0.663577
RIC	3	26	g02s03t26.txt	16	-14.133307	-7.605249	-12.14401	41.983611	7.981938	18.035277	-19.293396	9.619893	-0.655279
RIC	3	26	g02s03t26.txt	17	-13.136289	-7.954389	-11.966273	41.533399	7.819522	17.930671	-19.869946	9.738479	-0.70616
RIC	3	26	g02s03t26.txt	18	-12.026431	-8.27741	-11.836403	40.872247	7.701076	17.862159	-20.3085	9.800007	-0.826062
RIC	3	26	g02s03t26.txt	19	-10.770627	-8.591596	-11.771725	39.956277	7.65505	17.84412	-20.573709	9.773103	-1.040277
RIC	3	26	g02s03t26.txt	20	-9.381979	-8.910972	-11.767396	38.814081	7.679546	17.876637	-20.678702	9.656575	-1.338416
RIC	3	26	g02s03t26.txt	21	-7.856609	-9.242709	-11.829244	37.433146	7.771164	17.964394	-20.59673	9.444087	-1.717051
RIC	3	26	g02s03t26.txt	22	-6.215807	-9.588119	-11.94803	35.838892	7.901787	18.088828	-20.314268	9.152959	-2.149184
RIC	3	26	g02s03t26.txt	23	-4.486598	-9.9422	-12.103237	34.071517	8.038773	18.221565	-19.820957	8.807084	-2.604781
RIC	3	26	g02s03t26.txt	24	-2.689456	-10.294364	-12.278861	32.15435	8.166437	18.350528	-19.077485	8.417566	-3.0792
RIC	3	26	g02s03t26.txt	25	-0.86651	-10.630122	-12.457694	30.150346	8.284642	18.479049	-18.111694	7.998565	-3.580845
RIC	3	26	g02s03t26.txt	26	0.938638	-10.921338	-12.611582	28.103511	8.389046	18.605134	-16.876004	7.553027	-4.133298
RIC	3	26	g02s03t26.txt	27	2.689462	-11.154884	-12.709766	26.077925	8.475755	18.715528	-15.435106	7.096824	-4.734651
RIC	3	26	g02s03t26.txt	28	4.342472	-11.297855	-12.700083	24.136807	8.531601	18.784397	-13.778065	6.64149	-5.393051
RIC	3	26	g02s03t26.txt	29	5.886446	-11.342111	-12.562603	22.319924	8.550843	18.795498	-11.949643	6.197761	-6.096146
RIC	3	26	g02s03t26.txt	30	7.299764	-11.275986	-12.282392	20.673633	8.531123	18.74136	-9.968833	5.775803	-6.837901
RIC	3	26	g02s03t26.txt	31	8.560455	-11.10155	-11.872461	19.232326	8.481604	18.643102	-7.855834	5.383851	-7.61948
RIC	3	26	g02s03t26.txt	32	9.664443	-10.840229	-11.371086	18.000132	8.416692	18.537011	-5.643024	5.023115	-8.437782
RIC	3	26	g02s03t26.txt	33	10.58373	-10.499986	-10.795733	17.021619	8.343461	18.443825	-3.347022	4.697279	-9.286013
RIC	3	26	g02s03t26.txt	34	11.351124	-10.111734	-10.177166	16.265185	8.266501	18.358624	-1.009556	4.396901	-10.139839
RIC	3	26	g02s03t26.txt	35	11.939223	-9.691878	-9.531371	15.788947	8.187198	18.265174	1.341458	4.11657	-10.96075
RIC	3	26	g02s03t26.txt	36	12.381438	-9.271809	-8.890753	15.559853	8.11291	18.156138	3.66858	3.839998	-11.715675
RIC	3	26	g02s03t26.txt	37	12.667983	-8.882233	-8.289802	15.621661	8.062329	18.036289	5.923925	3.551518	-12.358806
RIC	3	26	g02s03t26.txt	38	12.821526	-8.546114	-7.750662	15.966452	8.05533	17.921474	8.068846	3.238391	-12.867336
RIC	3	26	g02s03t26.txt	39	12.862411	-8.280597	-7.284964	16.598164	8.113854	17.831616	10.061994	2.889341	-13.222881
RIC	3	26	g02s03t26.txt	40	12.805279	-8.100724	-6.898974	17.534844	8.264439	17.789839	11.854337	2.495399	-13.410765
RIC	3	26	g02s03t26.txt	41	12.680696	-8.001073	-6.577574	18.738662	8.51501	17.806316	13.435179	2.06496	-13.454372
RIC	3	26	g02s03t26.txt	42	12.501034	-7.992569	-6.316233	20.246832	8.900135	17.897354	14.730338	1.614972	-13.343243
RIC	3	26	g02s03t26.txt	43	12.29248	-8.051613	-6.090276	21.99143	9.405498	18.041999	15.764955	1.182504	-13.125894
RIC	3	26	g02s03t26.txt	44	12.054618	-8.180054	-5.897247	24.001087	10.057885	18.22886	16.461796	0.818372	-12.813118
RIC	3	26	g02s03t26.txt	45	11.783848	-8.356637	-5.72797	26.23142	10.830344	18.425896	16.843922	0.552675	-12.441408
RIC	3	26	g02s03t26.txt	46	11.46248	-8.567068	-5.576728	28.690996	11.706428	18.60084	16.880126	0.421907	-12.025556
RIC	3	26	g02s03t26.txt	47	11.082124	-8.788985	-5.430629	31.363508	12.645413	18.718051	16.59494	0.431399	-11.576521
RIC	3	26	g02s03t26.txt	48	10.64919	-8.998822	-5.271835	34.220822	13.597275	18.737458	16.045712	0.563474	-11.094552
RIC	3	26	g02s03t26.txt	49	10.177433	-9.171888	-5.08111	37.247434	14.508857	18.606492	15.280007	0.797485	-10.565755
RIC	3	26	g02s03t26.txt	50	9.697514	-9.294928	-4.855893	40.381004	15.3461	18.32904	14.400733	1.079105	-9.990001
RIC	3	26	g02s03t26.txt	51	9.246689	-9.330368	-4.594149	43.597748	16.054557	17.886483	13.463387	1.367838	-9.363622
RIC	3	26	g02s03t26.txt	52	8.851923	-9.268959	-4.312111	46.848605	16.633801	17.342043	12.528873	1.632677	-8.712758
RIC	3	26	g02s03t26.txt	53	8.547345	-9.060091	-4.015845	50.113769	17.037845	16.72078	11.628403	1.860804	-8.05695
RIC	3	26	g02s03t26.txt	54	8.326164	-8.687296	-3.711732	53.377633	17.265048	16.060056	10.768181	2.068443	-7.416566
RIC	3	26	g02s03t26.txt	55	8.16492	-8.122768	-3.406391	56.631301	17.297768	15.37866	9.945139	2.287238	-6.808166
RIC	3	26	g02s03t26.txt	56	8.009773	-7.361114	-3.118886	59.869486	17.133999	14.69142	9.147471	2.559411	-6.240041
RIC	3	26	g02s03t26.txt	57	7.785947	-6.438757	-2.880051	63.088971	16.805903	14.014801	8.358309	2.917907	-5.709487
RIC	3	26	g02s03t26.txt	58	7.385315	-5.383385	-2.748749	66.279819	16.332875	13.378885	7.561396	3.399368	-5.220696
RIC	3	26	g02s03t26.txt	59	6.761181	-4.274084	-2.756812	69.435987	15.790365	12.809093	6.746192	3.982667	-4.767245
RIC	3	26	g02s03t26.txt	60	5.802309	-3.175863	-2.985923	72.527078	15.235775	12.363845	5.902992	4.655478	-4.357218
RIC	3	26	g02s03t26.txt	61	4.530811	-2.139366	-3.427468	75.538904	14.722205	12.057045	5.039124	5.356543	-3.98032
RIC	3	26	g02s03t26.txt	62	2.901421	-1.19998	-4.103408	78.431136	14.28607	11.923613	4.164582	6.031009	-3.630265
RIC	3	26	g02s03t26.txt	63	0.951704	-0.348682	-4.963638	81.178802	13.93285	11.944751	3.295336	6.637365	-3.29912
RIC	3	26	g02s03t26.txt	64	-1.28235	0.441213	-5.948343	83.747006	13.661883	12.090823	2.444279	7.153824	-2.990761
RIC	3	26	g02s03t26.txt	65	-3.765601	1.205308	-6.99327	86.086807	13.466764	12.330453	1.61936	7.575412	-2.713412
RIC	3	26	g02s03t26.txt	66	-6.409561	1.980095	-8.021402	88.186275	13.321036	12.618486	0.817624	7.92587	-2.466458
RIC	3	26	g02s03t26.txt	67	-9.159726	2.791893	-8.936186	89.950622	13.210624	12.92287	0.038112	8.211558	-2.254415
RIC	3	26	g02s03t26.txt	68	-11.929428	3.635291	-9.683405	91.396159	13.112415	13.209481	-0.726385	8.456769	-2.064852
RIC	3	26	g02s03t26.txt	69	-14.656418	4.492979	-10.176193	92.417409	13.018294	13.454889	-1.470138	8.657263	-1.888926
RIC	3	26	g02s03t26.txt	70	-17.304865	5.331736	-10.433885	93.038799	12.928603	13.66453	-2.193155	8.810601	-1.712653
RIC	3	26	g02s03t26.txt	71	-19.841382	6.114275	-10.460687	93.211381	12.854552	13.855326	-2.895281	8.898521	-1.526077
RIC	3	26	g02s03t26.txt	72	-22.246768	6.812551	-10.302694	92.93821	12.812315	14.05568	-3.578615	8.910641	-1.326965
RIC	3	26	g02s03t26.txt	73	-24.503934	7.406988	-10.01356	92.238379	12.821126	14.28962	-4.242977	8.844075	-1.123921
RIC	3	26	g02s03t26.txt	74	-26.580127	7.869916	-9.626347	91.079247	12.902952	14.57811	-4.884522	8.693157	-0.931849
RIC	3	26	g02s03t26.txt	75	-28.493023	8.2131	-9.183579	89.539544	13.050351	14.921496	-5.504428	8.47931	-0.76377
RIC	3	26	g02s03t26.txt	76	-30.197577	8.405394	-8.691011	87.545828	13.264478	15.335758	-6.090675	8.206518	-0.642473
RIC	3	26	g02s03t26.txt	77	-31.728383	8.476226	-8.168409	85.197579	13.507639	15.809768	-6.642575	7.902679	-0.567901
RIC	3	26	g02s03t26.txt	78	-33.053936	8.418749	-7.625158	82.452569	13.745343	16.36423	-7.148589	7.579096	-0.552957
RIC	3	26	g02s03t26.txt	79	-34.2001	8.273665	-7.08033	79.366191	13.941271	17.010668	-7.608777	7.248954	-0.600177
RIC	3	26	g02s03t26.txt	80	-35.173662	8.081367	-6.558499	75.947153	14.057098	17.77863	-8.018594	6.915854	-0.723949
RIC	3	26	g02s03t26.txt	81	-35.981314	7.888321	-6.095097	72.21245	14.054719	18.694124	-8.38052	6.569547	-0.929773
RIC	3	26	g02s03t26.txt	82	-36.639148	7.735355	-5.724535	68.208811	13.912131	19.755287	-8.706244	6.188894	-1.205627
RIC	3	26	g02s03t26.txt	83	-37.129428	7.659995	-5.494197	63.927986	13.591691	20.96363	-8.995511	5.740466	-1.556603
RIC	3	26	g02s03t26.txt	84	-37.484973	7.661116	-5.394665	59.447083	13.127292	22.258028	-9.251568	5.213829	-1.977112
RIC	3	26	g02s03t26.txt	85	-37.687463	7.750707	-5.450012	54.781115	12.515217	23.595539	-9.462378	4.571584	-2.508262
RIC	3	26	g02s03t26.txt	86	-37.769264	7.898807	-5.616504	50.024442	11.809245	24.90795	-9.633062	3.818673	-3.164726
RIC	3	26	g02s03t26.txt	87	-37.719217	8.080047	-5.868535	45.254995	11.040254	26.115572	-9.761688	2.925671	-3.993898
RIC	3	26	g02s03t26.txt	88	-37.541926	8.250681	-6.149306	40.560568	10.250332	27.150203	-9.858409	1.886041	-4.994372
RIC	3	26	g02s03t26.txt	89	-37.228634	8.364804	-6.395964	36.020336	9.467054	27.943862	-9.928551	0.696573	-6.144875
RIC	3	26	g02s03t26.txt	90	-36.75816	8.382616	-6.553522	31.714454	8.710105	28.438477	-9.97067	-0.630543	-7.405679
RIC	3	26	g02s03t26.txt	91	-36.135871	8.300128	-6.611342	27.679904	7.990444	28.657847	-9.990583	-2.033323	-8.699996
RIC	3	26	g02s03t26.txt	92	-35.330404	8.108532	-6.567335	24.051611	7.332674	28.575638	-9.994939	-3.430508	-9.929154
RIC	3	26	g02s03t26.txt	93	-34.39306	7.850157	-6.475285	20.833262	6.743519	28.281732	-9.996632	-4.723349	-11.005147
RIC	3	26	g02s03t26.txt	94	-33.349923	7.543628	-6.379519	18.190337	6.258464	27.784936	-9.998848	-5.774787	-11.80252
RIC	3	26	g02s03t26.txt	95	-32.264544	7.217979	-6.327015	16.114159	5.880759	27.155661	-9.991245	-6.535831	-12.313248
RIC	3	26	g02s03t26.txt	96	-31.178345	6.887851	-6.361107	14.689846	5.627047	26.432429	-9.938728	-6.9318	-12.511198
RIC	3	26	g02s03t26.txt	97	-30.121654	6.558992	-6.499239	13.908239	5.491014	25.664143	-9.788207	-6.939289	-12.430584
RIC	3	26	g02s03t26.txt	98	-29.10762	6.227649	-6.736242	13.712854	5.453161	24.896309	-9.481602	-6.547311	-12.135405
RIC	3	26	g02s03t26.txt	99	-28.142337	5.883643	-7.065204	14.097041	5.498226	24.166709	-8.9508	-5.694623	-11.674631
RIC	3	26	g02s03t26.txt	100	-27.212082	5.518941	-7.45439	14.90761	5.590306	23.486393	-8.21931	-4.45099	-11.128269
RIC	3	27	g02s03t27.txt	0	-26.58128	5.243642	-7.757698	15.722598	5.673471	23.045701	-7.598978	-3.340816	-10.715947
RIC	3	27	g02s03t27.txt	1	-25.666969	4.792015	-8.248926	17.212634	5.808633	22.434401	-6.640265	-1.460257	-10.090735
RIC	3	27	g02s03t27.txt	2	-24.753434	4.27349	-8.805006	18.95522	5.959766	21.849612	-5.759319	0.545706	-9.443795
RIC	3	27	g02s03t27.txt	3	-23.845154	3.648104	-9.47074	20.949002	6.154686	21.30914	-5.153609	2.490882	-8.758011
RIC	3	27	g02s03t27.txt	4	-22.958712	2.908218	-10.252899	23.129857	6.419975	20.831722	-4.90979	4.231051	-8.025615
RIC	3	27	g02s03t27.txt	5	-22.133785	2.029639	-11.160015	25.499786	6.790125	20.446985	-5.140039	5.649235	-7.233399
RIC	3	27	g02s03t27.txt	6	-21.404178	1.02854	-12.132619	28.029817	7.248843	20.142046	-5.821276	6.743999	-6.389455
RIC	3	27	g02s03t27.txt	7	-20.793071	-0.069487	-13.056082	30.672857	7.740643	19.876432	-6.911733	7.532984	-5.515735
RIC	3	27	g02s03t27.txt	8	-20.292108	-1.218468	-13.793386	33.331579	8.189364	19.601885	-8.315688	8.066467	-4.657246
RIC	3	27	g02s03t27.txt	9	-19.863337	-2.355706	-14.248846	35.875066	8.534397	19.290142	-9.897323	8.420568	-3.868418
RIC	3	27	g02s03t27.txt	10	-19.468975	-3.41143	-14.371296	38.156539	8.734138	18.94381	-11.547561	8.645293	-3.198151
RIC	3	27	g02s03t27.txt	11	-19.072921	-4.341597	-14.253473	40.110969	8.807505	18.599658	-13.164114	8.806546	-2.649186
RIC	3	27	g02s03t27.txt	12	-18.645287	-5.090993	-13.963814	41.621676	8.763672	18.303209	-14.665385	8.9386	-2.239423
RIC	3	27	g02s03t27.txt	13	-18.162674	-5.690515	-13.612487	42.748335	8.656932	18.071021	-16.032808	9.072094	-1.937166
RIC	3	27	g02s03t27.txt	14	-17.57333	-6.138287	-13.240638	43.419013	8.506693	17.915259	-17.215313	9.223676	-1.752722
RIC	3	27	g02s03t27.txt	15	-16.873701	-6.501084	-12.873513	43.750852	8.336051	17.797038	-18.247082	9.391376	-1.641511
RIC	3	27	g02s03t27.txt	16	-16.033403	-6.813971	-12.531158	43.738464	8.154762	17.688997	-19.116322	9.564213	-1.580892
RIC	3	27	g02s03t27.txt	17	-15.06428	-7.120164	-12.23017	43.461462	7.982307	17.57516	-19.851601	9.722582	-1.54584
RIC	3	27	g02s03t27.txt	18	-13.955436	-7.446804	-12.004988	42.926794	7.848601	17.464566	-20.440763	9.842422	-1.538219
RIC	3	27	g02s03t27.txt	19	-12.715922	-7.80502	-11.88485	42.163026	7.777561	17.383582	-20.883111	9.90859	-1.567628
RIC	3	27	g02s03t27.txt	20	-11.347623	-8.195651	-11.887832	41.176513	7.78103	17.356379	-21.166445	9.912946	-1.645141
RIC	3	27	g02s03t27.txt	21	-9.851571	-8.611723	-12.005276	39.965519	7.852142	17.388253	-21.271614	9.857316	-1.776159
RIC	3	27	g02s03t27.txt	22	-8.243911	-9.037162	-12.194461	38.55137	7.96534	17.463535	-21.190492	9.756897	-1.961931
RIC	3	27	g02s03t27.txt	23	-6.529399	-9.451289	-12.414595	36.928322	8.096908	17.566641	-20.879505	9.62138	-2.214839
